frame.number,eth.src,eth.dst,frame.len,rel_time,primary
13070,105927195770177.00,211811468.00,72,0.000357,0
13071,105927195770177.00,211811468.00,80,0.000012,0
13072,105927195770177.00,211811468.00,182,0.001804,0
13073,247033387452035.00,105927195770177.00,1514,0.000286,0
13074,105927195770177.00,211811468.00,54,0.000079,0
13075,247033387452035.00,105927195770177.00,1514,0.00057,0
13076,247033387452035.00,105927195770177.00,1514,0.000001,0
13077,105927195770177.00,211811468.00,54,0.000088,0
13078,247033387452035.00,105927195770177.00,1514,0.000322,0
13079,247033387452035.00,105927195770177.00,1514,0.000002,0
13080,247033387452035.00,105927195770177.00,1514,0,0
13081,247033387452035.00,105927195770177.00,1514,0.000003,0
13082,105927195770177.00,211811468.00,54,0.000085,0
13083,247033387452035.00,105927195770177.00,1514,0.000298,0
13084,247033387452035.00,105927195770177.00,1514,0.000002,0
13085,247033387452035.00,105927195770177.00,1514,0.000001,0
13086,105927195770177.00,211811468.00,54,0.000068,0
13087,247033387452035.00,105927195770177.00,1514,0.000323,0
13088,247033387452035.00,105927195770177.00,1514,0.000001,0
13089,105927195770177.00,211811468.00,54,0.000052,0
13090,247033387452035.00,105927195770177.00,1514,0.000537,0
13091,105927195770177.00,211811468.00,494,0.000001,0
13092,247033387452035.00,105927195770177.00,1514,0.000002,0
13093,105927195770177.00,211811468.00,54,0.000077,0
13094,247033387452035.00,105927195770177.00,1514,0.000418,0
13095,247033387452035.00,105927195770177.00,1514,0.000001,0
13096,105927195770177.00,211811468.00,54,0.000063,0
13097,247033387452035.00,105927195770177.00,1514,0.000571,0
13098,247033387452035.00,105927195770177.00,1514,0.000002,0
13099,247033387452035.00,105927195770177.00,1514,0.000001,0
13100,105927195770177.00,211811468.00,54,0.000079,0
13101,247033387452035.00,105927195770177.00,1514,0.00027,0
13102,247033387452035.00,105927195770177.00,1514,0.000002,0
13103,247033387452035.00,105927195770177.00,1514,0,0
13104,105927195770177.00,211811468.00,54,0.000069,0
13105,247033387452035.00,105927195770177.00,1514,0.000379,0
13106,247033387452035.00,105927195770177.00,1514,0.000001,0
13107,247033387452035.00,105927195770177.00,1514,0.000002,0
13108,105927195770177.00,211811468.00,54,0.000055,0
13109,247033387452035.00,105927195770177.00,1514,0.00041,0
13110,105927195770177.00,211811468.00,54,0.000054,0
13111,247033387452035.00,105927195770177.00,1514,0.000667,0
13112,247033387452035.00,105927195770177.00,1514,0.000001,0
13113,247033387452035.00,105927195770177.00,1514,0.000001,0
13114,247033387452035.00,105927195770177.00,1514,0.000003,0
13115,105927195770177.00,211811468.00,54,0.000068,0
13116,247033387452035.00,105927195770177.00,1514,0.000227,0
13117,247033387452035.00,105927195770177.00,1514,0,0
13118,105927195770177.00,211811468.00,54,0.000058,0
13119,247033387452035.00,105927195770177.00,1514,0.00041,0
13120,247033387452035.00,105927195770177.00,1514,0.000002,0
13121,247033387452035.00,105927195770177.00,1514,0,0
13122,105927195770177.00,211811468.00,54,0.00006,0
13123,247033387452035.00,105927195770177.00,1514,0.000163,0
13124,105927195770177.00,211811468.00,54,0.000048,0
13125,247033387452035.00,105927195770177.00,1514,0.000261,0
13126,247033387452035.00,105927195770177.00,1514,0.000001,0
13127,105927195770177.00,211811468.00,54,0.000063,0
13128,247033387452035.00,105927195770177.00,1514,0.000521,0
13129,247033387452035.00,105927195770177.00,1514,0.000003,0
13130,105927195770177.00,211811468.00,54,0.00005,0
13131,247033387452035.00,105927195770177.00,1514,0.000238,0
13132,247033387452035.00,105927195770177.00,1514,0.000001,0
13133,105927195770177.00,211811468.00,54,0.000062,0
13134,247033387452035.00,105927195770177.00,1514,0.000361,0
13135,247033387452035.00,105927195770177.00,1514,0.000001,0
13136,105927195770177.00,211811468.00,54,0.000051,0
13137,247033387452035.00,105927195770177.00,1514,0.000544,0
13138,247033387452035.00,105927195770177.00,1514,0.000001,0
13139,105927195770177.00,211811468.00,54,0.000057,0
13140,247033387452035.00,105927195770177.00,1514,0.000365,0
13141,247033387452035.00,105927195770177.00,1514,0.000005,0
13142,247033387452035.00,105927195770177.00,1514,0.000001,0
13143,105927195770177.00,211811468.00,54,0.000052,0
13144,247033387452035.00,105927195770177.00,1514,0.000495,0
13145,247033387452035.00,105927195770177.00,1514,0.000002,0
13146,105927195770177.00,211811468.00,54,0.000052,0
13147,247033387452035.00,105927195770177.00,1514,0.00034,0
13148,247033387452035.00,105927195770177.00,1514,0.000001,0
13149,247033387452035.00,105927195770177.00,1514,0.000001,0
13150,105927195770177.00,211811468.00,54,0.000059,0
13151,247033387452035.00,105927195770177.00,1514,0.000489,0
13152,247033387452035.00,105927195770177.00,1514,0.000002,0
13153,105927195770177.00,211811468.00,54,0.000055,0
13154,247033387452035.00,105927195770177.00,1514,0.000877,0
13155,247033387452035.00,105927195770177.00,1514,0.000004,0
13156,247033387452035.00,105927195770177.00,1514,0.000001,0
13157,105927195770177.00,211811468.00,54,0.000051,0
13158,247033387452035.00,105927195770177.00,1514,0.000558,0
13159,247033387452035.00,105927195770177.00,1514,0.000002,0
13160,247033387452035.00,105927195770177.00,1514,0,0
13161,247033387452035.00,105927195770177.00,1514,0.000005,0
13162,247033387452035.00,105927195770177.00,1514,0,0
13163,105927195770177.00,211811468.00,54,0.00007,0
13164,247033387452035.00,105927195770177.00,1514,0.000612,0
13165,105927195770177.00,211811468.00,54,0.000045,0
13166,247033387452035.00,105927195770177.00,1514,0.000528,0
13167,247033387452035.00,105927195770177.00,1514,0.000001,0
13168,247033387452035.00,105927195770177.00,1514,0.000001,0
13169,247033387452035.00,105927195770177.00,1514,0.000003,0
13170,247033387452035.00,105927195770177.00,1514,0.000001,0
13171,105927195770177.00,211811468.00,54,0.000079,0
13172,247033387452035.00,105927195770177.00,1514,0.000257,0
13173,247033387452035.00,105927195770177.00,1514,0.000002,0
13174,247033387452035.00,105927195770177.00,1514,0,0
13175,105927195770177.00,211811468.00,54,0.000055,0
13176,247033387452035.00,105927195770177.00,1514,0.000365,0
13177,247033387452035.00,105927195770177.00,1514,0.000002,0
13178,105927195770177.00,211811468.00,54,0.000064,0
13179,247033387452035.00,105927195770177.00,1514,0.000493,0
13180,247033387452035.00,105927195770177.00,1514,0.000001,0
13181,105927195770177.00,211811468.00,54,0.000055,0
13182,247033387452035.00,105927195770177.00,1514,0.000224,0
13183,247033387452035.00,105927195770177.00,1514,0.000001,0
13184,105927195770177.00,211811468.00,54,0.00005,0
13185,247033387452035.00,105927195770177.00,1514,0.000493,0
13186,247033387452035.00,105927195770177.00,1514,0.000004,0
13187,247033387452035.00,105927195770177.00,1514,0.000001,0
13188,105927195770177.00,211811468.00,54,0.000069,0
13189,247033387452035.00,105927195770177.00,1514,0.000213,0
13190,247033387452035.00,105927195770177.00,1514,0,0
13191,105927195770177.00,211811468.00,54,0.00005,0
13192,247033387452035.00,105927195770177.00,1514,0.001552,0
13193,105927195770177.00,211811468.00,54,0.000062,0
13194,247033387452035.00,105927195770177.00,1514,0.00035,0
13195,247033387452035.00,105927195770177.00,1514,0.000002,0
13196,105927195770177.00,211811468.00,54,0.000062,0
13197,247033387452035.00,105927195770177.00,1514,0.000375,0
13198,247033387452035.00,105927195770177.00,1514,0.000005,0
13199,247033387452035.00,105927195770177.00,1514,0.000001,0
13200,105927195770177.00,211811468.00,54,0.000052,0
13201,247033387452035.00,105927195770177.00,1514,0.000357,0
13202,247033387452035.00,105927195770177.00,1514,0.000001,0
13203,247033387452035.00,105927195770177.00,1514,0.000001,0
13204,105927195770177.00,211811468.00,54,0.000088,0
13205,247033387452035.00,105927195770177.00,1514,0.001162,0
13206,247033387452035.00,105927195770177.00,1514,0.000001,0
13207,247033387452035.00,105927195770177.00,1514,0.000001,0
13208,247033387452035.00,105927195770177.00,1514,0.000003,0
13209,247033387452035.00,105927195770177.00,1514,0.000001,0
13210,105927195770177.00,211811468.00,54,0.000086,0
13211,247033387452035.00,105927195770177.00,1514,0.000244,0
13212,247033387452035.00,105927195770177.00,1514,0.000002,0
13213,105927195770177.00,211811468.00,54,0.000066,0
13214,247033387452035.00,105927195770177.00,1514,0.000686,0
13215,247033387452035.00,105927195770177.00,1514,0.000001,0
13216,247033387452035.00,105927195770177.00,1514,0.000001,0
13217,105927195770177.00,211811468.00,54,0.000068,0
13218,247033387452035.00,105927195770177.00,1514,0.001297,0
13219,105927195770177.00,211811468.00,54,0.000063,0
13220,247033387452035.00,105927195770177.00,1514,0.000257,0
13221,247033387452035.00,105927195770177.00,1514,0.000001,0
13222,105927195770177.00,211811468.00,54,0.000062,0
13223,247033387452035.00,105927195770177.00,1514,0.000566,0
13224,247033387452035.00,105927195770177.00,1514,0.000001,0
13225,105927195770177.00,211811468.00,54,0.000066,0
13226,247033387452035.00,105927195770177.00,1514,0.000407,0
13227,247033387452035.00,105927195770177.00,1514,0.000561,0
13228,247033387452035.00,105927195770177.00,1514,0.000001,0
13229,105927195770177.00,211811468.00,54,0.000058,0
13230,247033387452035.00,105927195770177.00,1514,0.000412,0
13231,247033387452035.00,105927195770177.00,1514,0.000003,0
13232,247033387452035.00,105927195770177.00,1514,0,0
13233,247033387452035.00,105927195770177.00,1514,0.000002,0
13234,105927195770177.00,211811468.00,54,0.000081,0
13235,247033387452035.00,105927195770177.00,1514,0.000683,0
13236,247033387452035.00,105927195770177.00,1514,0.000001,0
13237,247033387452035.00,105927195770177.00,1514,0.000001,0
13238,105927195770177.00,211811468.00,54,0.000095,0
13239,247033387452035.00,105927195770177.00,1514,0.000368,0
13240,247033387452035.00,105927195770177.00,1514,0,0
13241,247033387452035.00,105927195770177.00,1514,0.000003,0
13242,247033387452035.00,105927195770177.00,1514,0,0
13243,247033387452035.00,105927195770177.00,1514,0.000002,0
13244,105927195770177.00,211811468.00,54,0.000107,0
13245,247033387452035.00,105927195770177.00,1514,0.000451,0
13246,247033387452035.00,105927195770177.00,1514,0.000002,0
13247,105927195770177.00,211811468.00,54,0.000075,0
13248,247033387452035.00,105927195770177.00,1514,0.000486,0
13249,247033387452035.00,105927195770177.00,1514,0.000002,0
13250,247033387452035.00,105927195770177.00,1514,0.000001,0
13251,105927195770177.00,211811468.00,54,0.000077,0
13252,247033387452035.00,105927195770177.00,1514,0.000577,0
13253,247033387452035.00,105927195770177.00,1514,0.000001,0
13254,247033387452035.00,105927195770177.00,1514,0.000002,0
13255,105927195770177.00,211811468.00,54,0.00009,0
13256,247033387452035.00,105927195770177.00,1514,0.000217,0
13257,247033387452035.00,105927195770177.00,1514,0.000001,0
13258,105927195770177.00,211811468.00,54,0.000072,0
13259,247033387452035.00,105927195770177.00,1514,0.000595,0
13260,247033387452035.00,105927195770177.00,1514,0.000005,0
13261,247033387452035.00,105927195770177.00,1514,0.000003,0
13262,105927195770177.00,211811468.00,54,0.000127,0
13263,247033387452035.00,105927195770177.00,1514,0.000183,0
13264,247033387452035.00,105927195770177.00,1514,0.000001,0
13265,105927195770177.00,211811468.00,54,0.000071,0
13266,247033387452035.00,105927195770177.00,1514,0.000264,0
13267,247033387452035.00,105927195770177.00,1514,0.000002,0
13268,247033387452035.00,105927195770177.00,1514,0.000001,0
13269,105927195770177.00,211811468.00,54,0.000068,0
13270,247033387452035.00,105927195770177.00,1514,0.000434,0
13271,105927195770177.00,211811468.00,54,0.000058,0
13272,247033387452035.00,105927195770177.00,1514,0.000409,0
13273,247033387452035.00,105927195770177.00,1514,0.000002,0
13274,247033387452035.00,105927195770177.00,1514,0.000001,0
13275,247033387452035.00,105927195770177.00,1514,0,0
13276,105927195770177.00,211811468.00,54,0.000074,0
13277,247033387452035.00,105927195770177.00,1514,0.00014,0
13278,247033387452035.00,105927195770177.00,1514,0.000586,0
13279,247033387452035.00,105927195770177.00,1514,0.000002,0
13280,105927195770177.00,211811468.00,54,0.000063,0
13281,247033387452035.00,105927195770177.00,1514,0.000357,0
13282,247033387452035.00,105927195770177.00,1514,0.000001,0
13283,247033387452035.00,105927195770177.00,1514,0.000002,0
13284,105927195770177.00,211811468.00,54,0.000077,0
13285,247033387452035.00,105927195770177.00,1514,0.000246,0
13286,247033387452035.00,105927195770177.00,1514,0.000001,0
13287,105927195770177.00,211811468.00,54,0.000066,0
13288,247033387452035.00,105927195770177.00,1514,0.000392,0
13289,247033387452035.00,105927195770177.00,1514,0.000002,0
13290,247033387452035.00,105927195770177.00,1514,0.000001,0
13291,105927195770177.00,211811468.00,54,0.000066,0
13292,247033387452035.00,105927195770177.00,1514,0.000369,0
13293,105927195770177.00,211811468.00,54,0.000057,0
13294,247033387452035.00,105927195770177.00,1514,0.000248,0
13295,247033387452035.00,105927195770177.00,1514,0.000001,0
13296,105927195770177.00,211811468.00,54,0.000055,0
13297,247033387452035.00,105927195770177.00,1514,0.000669,0
13298,247033387452035.00,105927195770177.00,1514,0.000002,0
13299,247033387452035.00,105927195770177.00,1514,0,0
13300,105927195770177.00,211811468.00,54,0.000077,0
13301,247033387452035.00,105927195770177.00,1514,0.000125,0
13302,105927195770177.00,211811468.00,54,0.000048,0
13303,247033387452035.00,105927195770177.00,1514,0.000535,0
13304,247033387452035.00,105927195770177.00,1514,0.000545,0
13305,247033387452035.00,105927195770177.00,1514,0,0
13306,247033387452035.00,105927195770177.00,1514,0.000001,0
13307,247033387452035.00,105927195770177.00,1514,0.000003,0
13308,105927195770177.00,211811468.00,54,0.000071,0
13309,247033387452035.00,105927195770177.00,1514,0.000304,0
13310,247033387452035.00,105927195770177.00,1514,0.000002,0
13311,247033387452035.00,105927195770177.00,1514,0.000001,0
13312,105927195770177.00,211811468.00,54,0.000088,0
13313,247033387452035.00,105927195770177.00,1514,0.001507,0
13314,247033387452035.00,105927195770177.00,1514,0.000002,0
13315,247033387452035.00,105927195770177.00,1514,0.000002,0
13316,247033387452035.00,105927195770177.00,1514,0,0
13317,247033387452035.00,105927195770177.00,1514,0.000001,0
13318,247033387452035.00,105927195770177.00,1514,0.000001,0
13319,105927195770177.00,211811468.00,54,0.000138,0
13320,247033387452035.00,105927195770177.00,1514,0.000253,0
13321,247033387452035.00,105927195770177.00,1514,0.000002,0
13322,247033387452035.00,105927195770177.00,1514,0,0
13323,247033387452035.00,105927195770177.00,1514,0.000001,0
13324,247033387452035.00,105927195770177.00,1514,0.000002,0
13325,105927195770177.00,211811468.00,54,0.000078,0
13326,247033387452035.00,105927195770177.00,1514,0.000265,0
13327,247033387452035.00,105927195770177.00,1514,0.000001,0
13328,247033387452035.00,105927195770177.00,1514,0.000001,0
13329,105927195770177.00,211811468.00,54,0.000067,0
13330,105927195770177.00,211811468.00,96,0.00028,0
13331,247033387452035.00,105927195770177.00,1514,0.001134,0
13332,105927195770177.00,211811468.00,54,0.000069,0
13333,247033387452035.00,105927195770177.00,1514,0.000209,0
13334,105927195770177.00,211811468.00,54,0.000058,0
13335,247033387452035.00,105927195770177.00,1514,0.000193,0
13336,105927195770177.00,211811468.00,54,0.000051,0
13337,247033387452035.00,105927195770177.00,1514,0.000539,0
13338,247033387452035.00,105927195770177.00,1514,0.000003,0
13339,105927195770177.00,211811468.00,54,0.000074,0
13340,247033387452035.00,105927195770177.00,1514,0.001027,0
13341,105927195770177.00,211811468.00,54,0.000071,0
13342,247033387452035.00,105927195770177.00,1514,0.000252,0
13343,247033387452035.00,105927195770177.00,1514,0.000001,0
13344,105927195770177.00,211811468.00,54,0.000057,0
13345,247033387452035.00,105927195770177.00,1514,0.000355,0
13346,247033387452035.00,105927195770177.00,1514,0.000002,0
13347,105927195770177.00,211811468.00,54,0.00005,0
13348,105927195770177.00,211811468.00,162,0.000332,0
13349,247033387452035.00,105927195770177.00,1514,0.000241,0
13350,247033387452035.00,105927195770177.00,1514,0.000004,0
13351,247033387452035.00,105927195770177.00,1514,0,0
13352,105927195770177.00,211811468.00,54,0.000064,0
13353,247033387452035.00,105927195770177.00,1514,0.000479,0
13354,247033387452035.00,105927195770177.00,1514,0.000001,0
13355,247033387452035.00,105927195770177.00,1514,0.000001,0
13356,247033387452035.00,105927195770177.00,1514,0.000001,0
13357,247033387452035.00,105927195770177.00,1514,0.000001,0
13358,105927195770177.00,211811468.00,54,0.000082,0
13359,247033387452035.00,105927195770177.00,1514,0.000448,0
13360,247033387452035.00,105927195770177.00,1514,0.000002,0
13361,105927195770177.00,211811468.00,54,0.00007,0
13362,247033387452035.00,105927195770177.00,1514,0.000601,0
13363,247033387452035.00,105927195770177.00,1514,0.000001,0
13364,247033387452035.00,105927195770177.00,1514,0.000001,0
13365,247033387452035.00,105927195770177.00,1514,0.000002,0
13366,105927195770177.00,211811468.00,54,0.000086,0
13367,247033387452035.00,105927195770177.00,1514,0.000292,0
13368,105927195770177.00,211811468.00,54,0.000059,0
13369,247033387452035.00,105927195770177.00,1514,0.000448,0
13370,247033387452035.00,105927195770177.00,1514,0.000001,0
13371,105927195770177.00,211811468.00,54,0.00007,0
13372,247033387452035.00,105927195770177.00,1514,0.000626,0
13373,247033387452035.00,105927195770177.00,1514,0.000002,0
13374,247033387452035.00,105927195770177.00,1514,0.000001,0
13375,247033387452035.00,105927195770177.00,1514,0.000004,0
13376,105927195770177.00,211811468.00,54,0.000075,0
13377,247033387452035.00,105927195770177.00,1514,0.000399,0
13378,247033387452035.00,105927195770177.00,1514,0.000002,0
13379,247033387452035.00,105927195770177.00,1514,0,0
13380,247033387452035.00,105927195770177.00,1514,0.000005,0
13381,105927195770177.00,211811468.00,54,0.000083,0
13382,247033387452035.00,105927195770177.00,1514,0.000297,0
13383,247033387452035.00,105927195770177.00,1514,0.000002,0
13384,247033387452035.00,105927195770177.00,1514,0,0
13385,247033387452035.00,105927195770177.00,1514,0.000005,0
13386,105927195770177.00,211811468.00,54,0.000068,0
13387,247033387452035.00,105927195770177.00,1514,0.000329,0
13388,247033387452035.00,105927195770177.00,1514,0.000002,0
13389,105927195770177.00,211811468.00,54,0.000057,0
13390,247033387452035.00,105927195770177.00,1514,0.000524,0
13391,247033387452035.00,105927195770177.00,1514,0.000001,0
13392,105927195770177.00,211811468.00,54,0.000062,0
13393,247033387452035.00,105927195770177.00,1514,0.000222,0
13394,105927195770177.00,211811468.00,54,0.00005,0
13395,247033387452035.00,105927195770177.00,1514,0.00042,0
13396,105927195770177.00,211811468.00,54,0.000059,0
13397,247033387452035.00,105927195770177.00,1514,0.000248,0
13398,247033387452035.00,105927195770177.00,1514,0.000001,0
13399,105927195770177.00,211811468.00,54,0.000055,0
13400,247033387452035.00,105927195770177.00,1514,0.000517,0
13401,247033387452035.00,105927195770177.00,1514,0.000002,0
13402,247033387452035.00,105927195770177.00,1514,0.000001,0
13403,105927195770177.00,211811468.00,54,0.000076,0
13404,247033387452035.00,105927195770177.00,1514,0.000291,0
13405,247033387452035.00,105927195770177.00,1514,0.000002,0
13406,247033387452035.00,105927195770177.00,1514,0,0
13407,105927195770177.00,211811468.00,54,0.000074,0
13408,247033387452035.00,105927195770177.00,1514,0.000497,0
13409,247033387452035.00,105927195770177.00,1514,0.000002,0
13410,247033387452035.00,105927195770177.00,1514,0.000001,0
13411,105927195770177.00,211811468.00,54,0.000079,0
13412,247033387452035.00,105927195770177.00,1514,0.000259,0
13413,247033387452035.00,105927195770177.00,1514,0.000002,0
13414,247033387452035.00,105927195770177.00,1514,0.000001,0
13415,105927195770177.00,211811468.00,54,0.000071,0
13416,247033387452035.00,105927195770177.00,1514,0.000296,0
13417,105927195770177.00,211811468.00,54,0.000072,0
13418,247033387452035.00,105927195770177.00,1514,0.000321,0
13419,247033387452035.00,105927195770177.00,1514,0.000002,0
13420,105927195770177.00,211811468.00,54,0.000063,0
13421,247033387452035.00,105927195770177.00,1514,0.000314,0
13422,247033387452035.00,105927195770177.00,1514,0.000001,0
13423,105927195770177.00,211811468.00,54,0.000064,0
13424,247033387452035.00,105927195770177.00,1514,0.000327,0
13425,247033387452035.00,105927195770177.00,1514,0.000001,0
13426,247033387452035.00,105927195770177.00,1514,0,0
13427,105927195770177.00,211811468.00,54,0.000064,0
13428,247033387452035.00,105927195770177.00,1514,0.001579,0
13429,247033387452035.00,105927195770177.00,1514,0.000002,0
13430,105927195770177.00,211811468.00,54,0.000094,0
13431,247033387452035.00,105927195770177.00,1514,0.000483,0
13432,247033387452035.00,105927195770177.00,1514,0.000001,0
13433,247033387452035.00,105927195770177.00,1514,0.000001,0
13434,247033387452035.00,105927195770177.00,1514,0.000004,0
13435,247033387452035.00,105927195770177.00,1514,0,0
13436,247033387452035.00,105927195770177.00,1514,0.000002,0
13437,105927195770177.00,211811468.00,54,0.000101,0
13438,247033387452035.00,105927195770177.00,1514,0.000479,0
13439,247033387452035.00,105927195770177.00,1514,0.000001,0
13440,247033387452035.00,105927195770177.00,1514,0.000002,0
13441,247033387452035.00,105927195770177.00,1514,0,0
13442,105927195770177.00,211811468.00,54,0.000078,0
13443,247033387452035.00,105927195770177.00,1514,0.000555,0
13444,247033387452035.00,105927195770177.00,1514,0.000002,0
13445,247033387452035.00,105927195770177.00,1514,0,0
13446,247033387452035.00,105927195770177.00,1514,0.000002,0
13447,105927195770177.00,211811468.00,54,0.000072,0
13448,247033387452035.00,105927195770177.00,1514,0.000351,0
13449,105927195770177.00,211811468.00,54,0.000064,0
13450,247033387452035.00,105927195770177.00,1514,0.000269,0
13451,247033387452035.00,105927195770177.00,1514,0.000001,0
13452,105927195770177.00,211811468.00,54,0.000059,0
13453,247033387452035.00,105927195770177.00,1514,0.000514,0
13454,247033387452035.00,105927195770177.00,1514,0.000001,0
13455,105927195770177.00,211811468.00,54,0.000059,0
13456,247033387452035.00,105927195770177.00,1514,0.001863,0
13457,247033387452035.00,105927195770177.00,788,0.000002,0
13458,105927195770177.00,211811468.00,54,0.000098,0
13459,247033387452035.00,105927195770177.00,1514,0.001081,0
13460,247033387452035.00,105927195770177.00,209,0.000001,0
13461,105927195770177.00,211811468.00,54,0.000099,0
13462,247033387452035.00,105927195770177.00,92,0.000223,0
13463,105927195770177.00,211811468.00,158,0.003384,0
13464,105927195770177.00,211811468.00,168,0.005735,0
13465,105927195770177.00,211811468.00,162,0.00474,0
13466,105927195770177.00,211811468.00,156,0.002239,0
13467,247033387452035.00,105927195770177.00,1514,0.004693,0
13468,105927195770177.00,211811468.00,54,0.000109,0
13469,105927195770177.00,211811468.00,171,0.000253,0
13470,247033387452035.00,105927195770177.00,1514,0.000009,0
13471,247033387452035.00,105927195770177.00,1514,0.000003,0
13472,105927195770177.00,211811468.00,54,0.000074,0
13473,247033387452035.00,105927195770177.00,1514,0.000228,0
13474,247033387452035.00,105927195770177.00,1514,0.000002,0
13475,247033387452035.00,105927195770177.00,1514,0.000001,0
13476,247033387452035.00,105927195770177.00,60,0.000002,0
13477,105927195770177.00,211811468.00,54,0.000077,0
13478,247033387452035.00,105927195770177.00,1514,0.00482,0
13479,247033387452035.00,105927195770177.00,558,0.000001,0
13480,105927195770177.00,211811468.00,54,0.000093,0
13481,247033387452035.00,105927195770177.00,92,0.000177,0
13482,247033387452035.00,105927195770177.00,881,0.004068,0
13483,247033387452035.00,105927195770177.00,92,0.000001,0
13484,105927195770177.00,211811468.00,54,0.000097,0
13485,105927195770177.00,211811468.00,158,0.001088,0
13486,247033387452035.00,105927195770177.00,619,0.000874,0
13487,105927195770177.00,211811468.00,54,0.000081,0
13488,247033387452035.00,105927195770177.00,92,0.000182,0
13489,105927195770177.00,211811468.00,54,0.00006,0
13490,247033387452035.00,105927195770177.00,1514,0.005105,0
13491,105927195770177.00,211811468.00,54,0.000092,0
13492,247033387452035.00,105927195770177.00,1514,0.000249,0
13493,247033387452035.00,105927195770177.00,1514,0.000002,0
13494,105927195770177.00,211811468.00,54,0.000068,0
13495,247033387452035.00,105927195770177.00,1514,0.000287,0
13496,247033387452035.00,105927195770177.00,1514,0.000001,0
13497,247033387452035.00,105927195770177.00,1220,0.000001,0
13498,247033387452035.00,105927195770177.00,92,0,0
13499,105927195770177.00,211811468.00,54,0.000074,0
13500,105927195770177.00,211811468.00,172,0.002602,0
13501,105927195770177.00,211811468.00,156,0.00681,0
13502,247033387452035.00,105927195770177.00,966,0.000427,0
13503,247033387452035.00,105927195770177.00,92,0.000001,0
13504,105927195770177.00,211811468.00,54,0.0001,0
13505,105927195770177.00,211811468.00,156,0.001816,0
13506,105927195770177.00,211811468.00,159,0.007026,0
13507,247033387452035.00,105927195770177.00,776,0.000602,0
13508,105927195770177.00,211811468.00,54,0.000088,0
13509,247033387452035.00,105927195770177.00,92,0.000208,0
13510,105927195770177.00,211811468.00,54,0.000045,0
13511,105927195770177.00,211811468.00,166,0.004012,0
13512,247033387452035.00,105927195770177.00,528,0.002716,0
13513,247033387452035.00,105927195770177.00,92,0.000235,0
13514,105927195770177.00,211811468.00,54,0.000067,0
13515,247033387452035.00,105927195770177.00,1514,0.002068,0
13516,105927195770177.00,211811468.00,54,0.000115,0
13517,247033387452035.00,105927195770177.00,1514,0.000347,0
13518,247033387452035.00,105927195770177.00,1514,0.000002,0
13519,247033387452035.00,105927195770177.00,1514,0.000003,0
13520,105927195770177.00,211811468.00,54,0.000085,0
13521,105927195770177.00,211811468.00,87,0.000282,0
13522,247033387452035.00,105927195770177.00,1514,0.000045,0
13523,247033387452035.00,105927195770177.00,1514,0.000002,0
13524,247033387452035.00,105927195770177.00,1514,0,0
13525,247033387452035.00,105927195770177.00,1514,0.000002,0
13526,105927195770177.00,211811468.00,54,0.000081,0
13527,247033387452035.00,105927195770177.00,1514,0.000453,0
13528,247033387452035.00,105927195770177.00,343,0.000001,0
13529,247033387452035.00,105927195770177.00,92,0.000001,0
13530,105927195770177.00,211811468.00,54,0.000082,0
13531,247033387452659.00,105927195770177.00,103,0.001281,0
13532,105927195770177.00,211811468.00,66,0.002864,0
13533,247033387452035.00,105927195770177.00,843,0.001454,0
13534,247033387452035.00,105927195770177.00,92,0.000002,0
13535,105927195770177.00,211811468.00,54,0.000096,0
13536,105927195770177.00,211811468.00,472,0.002756,0
13537,247033387452035.00,105927195770177.00,1514,0.002272,0
13538,105927195770177.00,211811468.00,54,0.000102,0
13539,247033387452035.00,105927195770177.00,1514,0.000219,0
13540,247033387452035.00,105927195770177.00,984,0.000001,0
13541,247033387452035.00,105927195770177.00,92,0.000001,0
13542,105927195770177.00,211811468.00,54,0.000062,0
13543,105927195770177.00,211811468.00,171,0.011525,0
13544,247033387452035.00,105927195770177.00,1514,0.003468,0
13545,105927195770177.00,211811468.00,54,0.000091,0
13546,247033387452035.00,105927195770177.00,1514,0.000255,0
13547,247033387452035.00,105927195770177.00,1514,0.000001,0
13548,105927195770177.00,211811468.00,54,0.000055,0
13549,247033387452035.00,105927195770177.00,1514,0.000413,0
13550,247033387452035.00,105927195770177.00,1514,0.000001,0
13551,247033387452035.00,105927195770177.00,1514,0.000001,0
13552,105927195770177.00,211811468.00,161,0.00009,0
13553,247033387452035.00,105927195770177.00,1514,0.00031,0
13554,247033387452035.00,105927195770177.00,1514,0.000001,0
13555,247033387452035.00,105927195770177.00,1514,0.000001,0
13556,105927195770177.00,211811468.00,54,0.000092,0
13557,247033387452035.00,105927195770177.00,1514,0.000318,0
13558,247033387452035.00,105927195770177.00,1514,0.000002,0
13559,247033387452035.00,105927195770177.00,407,0.000001,0
13560,247033387452035.00,105927195770177.00,1514,0,0
13561,105927195770177.00,211811468.00,54,0.000081,0
13562,247033387452035.00,105927195770177.00,1514,0.00028,0
13563,247033387452035.00,105927195770177.00,1514,0.000001,0
13564,247033387452035.00,105927195770177.00,1514,0.000001,0
13565,105927195770177.00,211811468.00,54,0.000061,0
13566,247033387452035.00,105927195770177.00,1514,0.000884,0
13567,247033387452035.00,105927195770177.00,1514,0.000001,0
13568,247033387452035.00,105927195770177.00,1514,0.000001,0
13569,105927195770177.00,211811468.00,54,0.000072,0
13570,105927195770177.00,211811468.00,161,0.000214,0
